2025-12-30 22:37:23.856045+00:00 | AAVEUSDT | 30m
2025-12-30 22:37:23.856215+00:00 | AAVEUSDT | 1h
2025-12-30 22:37:23.856970+00:00 | AAVEUSDT | 4h
2025-12-30 22:37:23.860233+00:00 | ARBUSDT | 5m
2025-12-30 22:37:23.860450+00:00 | ARBUSDT | 15m
2025-12-30 22:37:23.860616+00:00 | ARBUSDT | 30m
2025-12-30 22:37:23.860784+00:00 | ARBUSDT | 1h
2025-12-30 22:37:23.860953+00:00 | ARBUSDT | 4h
2025-12-30 22:37:23.864761+00:00 | OPUSDT | 5m
2025-12-30 22:37:23.865029+00:00 | OPUSDT | 15m
2025-12-30 22:37:23.865281+00:00 | OPUSDT | 30m
2025-12-30 22:37:23.865822+00:00 | OPUSDT | 1h
2025-12-30 22:37:23.866052+00:00 | OPUSDT | 4h
2025-12-30 22:37:23.868470+00:00 | SUIUSDT | 5m
2025-12-30 22:37:23.868780+00:00 | SUIUSDT | 15m
2025-12-30 22:37:23.869057+00:00 | SUIUSDT | 30m
2025-12-30 22:37:23.869451+00:00 | SUIUSDT | 1h
2025-12-30 22:37:23.869781+00:00 | SUIUSDT | 4h
2025-12-30 22:37:23.872259+00:00 | APTUSDT | 5m
2025-12-30 22:37:23.872462+00:00 | APTUSDT | 15m
2025-12-30 22:37:23.872623+00:00 | APTUSDT | 30m
2025-12-30 22:37:23.872789+00:00 | APTUSDT | 1h
2025-12-30 22:37:23.872951+00:00 | APTUSDT | 4h
2025-12-30 22:37:23.876186+00:00 | ATOMUSDT | 5m
2025-12-30 22:37:23.877002+00:00 | ATOMUSDT | 15m
2025-12-30 22:37:23.877307+00:00 | ATOMUSDT | 30m
2025-12-30 22:37:23.877474+00:00 | ATOMUSDT | 1h
2025-12-30 22:37:23.877617+00:00 | ATOMUSDT | 4h
2025-12-30 22:37:23.879874+00:00 | NEARUSDT | 5m
2025-12-30 22:37:23.880065+00:00 | NEARUSDT | 15m
2025-12-30 22:37:23.880210+00:00 | NEARUSDT | 30m
2025-12-30 22:37:23.880771+00:00 | NEARUSDT | 1h
2025-12-30 22:37:23.881075+00:00 | NEARUSDT | 4h
2025-12-30 22:37:23.883126+00:00 | ALGOUSDT | 5m
2025-12-30 22:37:23.883911+00:00 | ALGOUSDT | 15m
2025-12-30 22:37:23.884205+00:00 | ALGOUSDT | 30m
2025-12-30 22:37:23.884505+00:00 | ALGOUSDT | 1h
2025-12-30 22:37:23.884796+00:00 | ALGOUSDT | 4h
2025-12-30 22:37:42.487106+00:00 | BTCUSDT | 5m
2025-12-30 22:37:42.487521+00:00 | BTCUSDT | 15m
2025-12-30 22:37:42.487781+00:00 | BTCUSDT | 30m
2025-12-30 22:37:42.487965+00:00 | BTCUSDT | 1h
2025-12-30 22:37:42.488181+00:00 | BTCUSDT | 4h
2025-12-30 22:37:42.490177+00:00 | ETHUSDT | 5m
2025-12-30 22:37:42.490393+00:00 | ETHUSDT | 15m
2025-12-30 22:37:42.490558+00:00 | ETHUSDT | 30m
2025-12-30 22:37:42.490731+00:00 | ETHUSDT | 1h
2025-12-30 22:37:42.490881+00:00 | ETHUSDT | 4h
2025-12-30 22:37:42.492589+00:00 | BNBUSDT | 5m
2025-12-30 22:37:42.492781+00:00 | BNBUSDT | 15m
2025-12-30 22:37:42.492943+00:00 | BNBUSDT | 30m
2025-12-30 22:37:42.493107+00:00 | BNBUSDT | 1h
2025-12-30 22:37:42.493255+00:00 | BNBUSDT | 4h
2025-12-30 22:37:42.494930+00:00 | SOLUSDT | 5m
2025-12-30 22:37:42.495128+00:00 | SOLUSDT | 15m
2025-12-30 22:37:42.495288+00:00 | SOLUSDT | 30m
2025-12-30 22:37:42.495474+00:00 | SOLUSDT | 1h
2025-12-30 22:37:42.495630+00:00 | SOLUSDT | 4h
2025-12-30 22:37:42.497254+00:00 | XRPUSDT | 5m
2025-12-30 22:37:42.497456+00:00 | XRPUSDT | 15m
2025-12-30 22:37:42.497618+00:00 | XRPUSDT | 30m
2025-12-30 22:37:42.497798+00:00 | XRPUSDT | 1h
2025-12-30 22:37:42.497998+00:00 | XRPUSDT | 4h
2025-12-30 22:37:42.499998+00:00 | ADAUSDT | 5m
2025-12-30 22:37:42.500217+00:00 | ADAUSDT | 15m
2025-12-30 22:37:42.500406+00:00 | ADAUSDT | 30m
2025-12-30 22:37:42.500597+00:00 | ADAUSDT | 1h
2025-12-30 22:37:42.500791+00:00 | ADAUSDT | 4h
2025-12-30 22:37:42.502469+00:00 | DOGEUSDT | 5m
2025-12-30 22:37:42.502671+00:00 | DOGEUSDT | 15m
2025-12-30 22:37:42.502831+00:00 | DOGEUSDT | 30m
2025-12-30 22:37:42.503011+00:00 | DOGEUSDT | 1h
2025-12-30 22:37:42.503189+00:00 | DOGEUSDT | 4h
2025-12-30 22:37:42.505072+00:00 | AVAXUSDT | 5m
2025-12-30 22:37:42.505357+00:00 | AVAXUSDT | 15m
2025-12-30 22:37:42.505593+00:00 | AVAXUSDT | 30m
2025-12-30 22:37:42.505843+00:00 | AVAXUSDT | 1h
2025-12-30 22:37:42.506081+00:00 | AVAXUSDT | 4h
2025-12-30 22:37:42.508376+00:00 | DOTUSDT | 5m
2025-12-30 22:37:42.508565+00:00 | DOTUSDT | 15m
2025-12-30 22:37:42.508857+00:00 | DOTUSDT | 30m
2025-12-30 22:37:42.509049+00:00 | DOTUSDT | 1h
2025-12-30 22:37:42.509221+00:00 | DOTUSDT | 4h
2025-12-30 22:37:42.510813+00:00 | LINKUSDT | 5m
2025-12-30 22:37:42.510998+00:00 | LINKUSDT | 15m
2025-12-30 22:37:42.511161+00:00 | LINKUSDT | 30m
2025-12-30 22:37:42.511334+00:00 | LINKUSDT | 1h
2025-12-30 22:37:42.511492+00:00 | LINKUSDT | 4h
2025-12-30 22:37:42.513025+00:00 | UNIUSDT | 5m
2025-12-30 22:37:42.513212+00:00 | UNIUSDT | 15m
2025-12-30 22:37:42.513468+00:00 | UNIUSDT | 30m
2025-12-30 22:37:42.513744+00:00 | UNIUSDT | 1h
2025-12-30 22:37:42.514016+00:00 | UNIUSDT | 4h
2025-12-30 22:37:42.515932+00:00 | AAVEUSDT | 5m
2025-12-30 22:37:42.516139+00:00 | AAVEUSDT | 15m
2025-12-30 22:37:42.517801+00:00 | AAVEUSDT | 30m
2025-12-30 22:37:42.518008+00:00 | AAVEUSDT | 1h
2025-12-30 22:37:42.518190+00:00 | AAVEUSDT | 4h
2025-12-30 22:37:42.522484+00:00 | ARBUSDT | 5m
2025-12-30 22:37:42.522703+00:00 | ARBUSDT | 15m
2025-12-30 22:37:42.522902+00:00 | ARBUSDT | 30m
2025-12-30 22:37:42.523064+00:00 | ARBUSDT | 1h
2025-12-30 22:37:42.523253+00:00 | ARBUSDT | 4h
2025-12-30 22:37:42.528001+00:00 | OPUSDT | 5m
2025-12-30 22:37:42.528223+00:00 | OPUSDT | 15m
2025-12-30 22:37:42.528396+00:00 | OPUSDT | 30m
2025-12-30 22:37:42.528557+00:00 | OPUSDT | 1h
2025-12-30 22:37:42.528716+00:00 | OPUSDT | 4h
2025-12-30 22:37:42.530261+00:00 | SUIUSDT | 5m
2025-12-30 22:37:42.530520+00:00 | SUIUSDT | 15m
2025-12-30 22:37:42.530694+00:00 | SUIUSDT | 30m
2025-12-30 22:37:42.530844+00:00 | SUIUSDT | 1h
2025-12-30 22:37:42.531020+00:00 | SUIUSDT | 4h
2025-12-30 22:37:42.532617+00:00 | APTUSDT | 5m
2025-12-30 22:37:42.532811+00:00 | APTUSDT | 15m
2025-12-30 22:37:42.532955+00:00 | APTUSDT | 30m
2025-12-30 22:37:42.533133+00:00 | APTUSDT | 1h
2025-12-30 22:37:42.533275+00:00 | APTUSDT | 4h
2025-12-30 22:37:42.535174+00:00 | ATOMUSDT | 5m
2025-12-30 22:37:42.535374+00:00 | ATOMUSDT | 15m
2025-12-30 22:37:42.535527+00:00 | ATOMUSDT | 30m
2025-12-30 22:37:42.535683+00:00 | ATOMUSDT | 1h
2025-12-30 22:37:42.535904+00:00 | ATOMUSDT | 4h
2025-12-30 22:37:42.537424+00:00 | NEARUSDT | 5m
2025-12-30 22:37:42.537586+00:00 | NEARUSDT | 15m
2025-12-30 22:37:42.537745+00:00 | NEARUSDT | 30m
2025-12-30 22:37:42.537928+00:00 | NEARUSDT | 1h
2025-12-30 22:37:42.538153+00:00 | NEARUSDT | 4h
2025-12-30 22:37:42.540457+00:00 | ALGOUSDT | 5m
2025-12-30 22:37:42.540725+00:00 | ALGOUSDT | 15m
2025-12-30 22:37:42.540980+00:00 | ALGOUSDT | 30m
2025-12-30 22:37:42.541212+00:00 | ALGOUSDT | 1h
2025-12-30 22:37:42.541473+00:00 | ALGOUSDT | 4h
2025-12-30 22:42:29.755421+00:00 | BTCUSDT | 5m
2025-12-30 22:42:29.755669+00:00 | BTCUSDT | 15m
2025-12-30 22:42:29.755864+00:00 | BTCUSDT | 30m
2025-12-30 22:42:29.756035+00:00 | BTCUSDT | 1h
2025-12-30 22:42:29.756219+00:00 | BTCUSDT | 4h
2025-12-30 22:42:29.758885+00:00 | ETHUSDT | 5m
2025-12-30 22:42:29.759080+00:00 | ETHUSDT | 15m
2025-12-30 22:42:29.759251+00:00 | ETHUSDT | 30m
2025-12-30 22:42:29.759884+00:00 | ETHUSDT | 1h
2025-12-30 22:42:29.760340+00:00 | ETHUSDT | 4h
2025-12-30 22:42:29.763085+00:00 | BNBUSDT | 5m
2025-12-30 22:42:29.763290+00:00 | BNBUSDT | 15m
2025-12-30 22:42:29.763471+00:00 | BNBUSDT | 30m
2025-12-30 22:42:29.763635+00:00 | BNBUSDT | 1h
2025-12-30 22:42:29.763809+00:00 | BNBUSDT | 4h
2025-12-30 22:42:29.766307+00:00 | SOLUSDT | 5m
2025-12-30 22:42:29.766614+00:00 | SOLUSDT | 15m
2025-12-30 22:42:29.766819+00:00 | SOLUSDT | 30m
2025-12-30 22:42:29.766988+00:00 | SOLUSDT | 1h
2025-12-30 22:42:29.767145+00:00 | SOLUSDT | 4h
2025-12-30 22:42:29.769400+00:00 | XRPUSDT | 5m
2025-12-30 22:42:29.769598+00:00 | XRPUSDT | 15m
2025-12-30 22:42:29.769777+00:00 | XRPUSDT | 30m
2025-12-30 22:42:29.769959+00:00 | XRPUSDT | 1h
2025-12-30 22:42:29.770124+00:00 | XRPUSDT | 4h
2025-12-30 22:42:29.772915+00:00 | ADAUSDT | 5m
2025-12-30 22:42:29.773201+00:00 | ADAUSDT | 15m
2025-12-30 22:42:29.773487+00:00 | ADAUSDT | 30m
2025-12-30 22:42:29.773667+00:00 | ADAUSDT | 1h
2025-12-30 22:42:29.773869+00:00 | ADAUSDT | 4h
2025-12-30 22:42:29.776208+00:00 | DOGEUSDT | 5m
2025-12-30 22:42:29.776731+00:00 | DOGEUSDT | 15m
2025-12-30 22:42:29.777013+00:00 | DOGEUSDT | 30m
2025-12-30 22:42:29.777325+00:00 | DOGEUSDT | 1h
2025-12-30 22:42:29.777598+00:00 | DOGEUSDT | 4h
2025-12-30 22:42:29.779748+00:00 | AVAXUSDT | 5m
2025-12-30 22:42:29.779952+00:00 | AVAXUSDT | 15m
2025-12-30 22:42:29.780126+00:00 | AVAXUSDT | 30m
2025-12-30 22:42:29.780804+00:00 | AVAXUSDT | 1h
2025-12-30 22:42:29.781090+00:00 | AVAXUSDT | 4h
2025-12-30 22:42:29.783531+00:00 | DOTUSDT | 5m
2025-12-30 22:42:29.783748+00:00 | DOTUSDT | 15m
2025-12-30 22:42:29.783923+00:00 | DOTUSDT | 30m
2025-12-30 22:42:29.784091+00:00 | DOTUSDT | 1h
2025-12-30 22:42:29.784250+00:00 | DOTUSDT | 4h
2025-12-30 22:42:29.786978+00:00 | LINKUSDT | 5m
2025-12-30 22:42:29.787178+00:00 | LINKUSDT | 15m
2025-12-30 22:42:29.788050+00:00 | LINKUSDT | 30m
2025-12-30 22:42:29.788330+00:00 | LINKUSDT | 1h
2025-12-30 22:42:29.788562+00:00 | LINKUSDT | 4h
2025-12-30 22:42:29.791439+00:00 | UNIUSDT | 5m
2025-12-30 22:42:29.791663+00:00 | UNIUSDT | 15m
2025-12-30 22:42:29.791851+00:00 | UNIUSDT | 30m
2025-12-30 22:42:29.792010+00:00 | UNIUSDT | 1h
2025-12-30 22:42:29.792179+00:00 | UNIUSDT | 4h
2025-12-30 22:42:29.794386+00:00 | AAVEUSDT | 5m
2025-12-30 22:42:29.794582+00:00 | AAVEUSDT | 15m
2025-12-30 22:42:29.794762+00:00 | AAVEUSDT | 30m
2025-12-30 22:42:29.794941+00:00 | AAVEUSDT | 1h
2025-12-30 22:42:29.795097+00:00 | AAVEUSDT | 4h
2025-12-30 22:42:29.798228+00:00 | ARBUSDT | 5m
2025-12-30 22:42:29.798959+00:00 | ARBUSDT | 15m
2025-12-30 22:42:29.799232+00:00 | ARBUSDT | 30m
2025-12-30 22:42:29.799522+00:00 | ARBUSDT | 1h
2025-12-30 22:42:29.799814+00:00 | ARBUSDT | 4h
2025-12-30 22:42:29.802081+00:00 | OPUSDT | 5m
2025-12-30 22:42:29.802262+00:00 | OPUSDT | 15m
2025-12-30 22:42:29.802914+00:00 | OPUSDT | 30m
2025-12-30 22:42:29.803308+00:00 | OPUSDT | 1h
2025-12-30 22:42:29.803611+00:00 | OPUSDT | 4h
2025-12-30 22:42:29.806015+00:00 | SUIUSDT | 5m
2025-12-30 22:42:29.806213+00:00 | SUIUSDT | 15m
2025-12-30 22:42:29.806387+00:00 | SUIUSDT | 30m
2025-12-30 22:42:29.806554+00:00 | SUIUSDT | 1h
2025-12-30 22:42:29.806704+00:00 | SUIUSDT | 4h
2025-12-30 22:42:29.809364+00:00 | APTUSDT | 5m
2025-12-30 22:42:29.809555+00:00 | APTUSDT | 15m
2025-12-30 22:42:29.809701+00:00 | APTUSDT | 30m
2025-12-30 22:42:29.809858+00:00 | APTUSDT | 1h
2025-12-30 22:42:29.810008+00:00 | APTUSDT | 4h
2025-12-30 22:42:29.812671+00:00 | ATOMUSDT | 5m
2025-12-30 22:42:29.812849+00:00 | ATOMUSDT | 15m
2025-12-30 22:42:29.812988+00:00 | ATOMUSDT | 30m
2025-12-30 22:42:29.813155+00:00 | ATOMUSDT | 1h
2025-12-30 22:42:29.814029+00:00 | ATOMUSDT | 4h
2025-12-30 22:42:29.816005+00:00 | NEARUSDT | 5m
2025-12-30 22:42:29.816190+00:00 | NEARUSDT | 15m
2025-12-30 22:42:29.816753+00:00 | NEARUSDT | 30m
2025-12-30 22:42:29.817021+00:00 | NEARUSDT | 1h
2025-12-30 22:42:29.817263+00:00 | NEARUSDT | 4h
2025-12-30 22:42:29.819971+00:00 | ALGOUSDT | 5m
2025-12-30 22:42:29.820235+00:00 | ALGOUSDT | 15m
2025-12-30 22:42:29.820545+00:00 | ALGOUSDT | 30m
2025-12-30 22:42:29.820748+00:00 | ALGOUSDT | 1h
2025-12-30 22:42:29.820915+00:00 | ALGOUSDT | 4h
2025-12-30 22:42:48.446500+00:00 | BTCUSDT | 5m
2025-12-30 22:42:48.446748+00:00 | BTCUSDT | 15m
2025-12-30 22:42:48.446906+00:00 | BTCUSDT | 30m
2025-12-30 22:42:48.447137+00:00 | BTCUSDT | 1h
2025-12-30 22:42:48.447387+00:00 | BTCUSDT | 4h
2025-12-30 22:42:48.449389+00:00 | ETHUSDT | 5m
2025-12-30 22:42:48.449632+00:00 | ETHUSDT | 15m
2025-12-30 22:42:48.449828+00:00 | ETHUSDT | 30m
2025-12-30 22:42:48.449991+00:00 | ETHUSDT | 1h
2025-12-30 22:42:48.450195+00:00 | ETHUSDT | 4h
2025-12-30 22:42:48.452016+00:00 | BNBUSDT | 5m
2025-12-30 22:42:48.452224+00:00 | BNBUSDT | 15m
2025-12-30 22:42:48.452479+00:00 | BNBUSDT | 30m
2025-12-30 22:42:48.452675+00:00 | BNBUSDT | 1h
2025-12-30 22:42:48.452871+00:00 | BNBUSDT | 4h
2025-12-30 22:42:48.456401+00:00 | SOLUSDT | 5m
2025-12-30 22:42:48.456630+00:00 | SOLUSDT | 15m
2025-12-30 22:42:48.456825+00:00 | SOLUSDT | 30m
2025-12-30 22:42:48.457067+00:00 | SOLUSDT | 1h
2025-12-30 22:42:48.457243+00:00 | SOLUSDT | 4h
2025-12-30 22:42:48.463755+00:00 | XRPUSDT | 5m
2025-12-30 22:42:48.464120+00:00 | XRPUSDT | 15m
2025-12-30 22:42:48.465125+00:00 | XRPUSDT | 30m
2025-12-30 22:42:48.465360+00:00 | XRPUSDT | 1h
2025-12-30 22:42:48.465575+00:00 | XRPUSDT | 4h
2025-12-30 22:42:48.467554+00:00 | ADAUSDT | 5m
2025-12-30 22:42:48.467762+00:00 | ADAUSDT | 15m
2025-12-30 22:42:48.467914+00:00 | ADAUSDT | 30m
2025-12-30 22:42:48.468072+00:00 | ADAUSDT | 1h
2025-12-30 22:42:48.468250+00:00 | ADAUSDT | 4h
2025-12-30 22:42:48.470218+00:00 | DOGEUSDT | 5m
2025-12-30 22:42:48.470504+00:00 | DOGEUSDT | 15m
2025-12-30 22:42:48.470699+00:00 | DOGEUSDT | 30m
2025-12-30 22:42:48.470879+00:00 | DOGEUSDT | 1h
2025-12-30 22:42:48.471058+00:00 | DOGEUSDT | 4h
2025-12-30 22:42:48.472850+00:00 | AVAXUSDT | 5m
2025-12-30 22:42:48.473061+00:00 | AVAXUSDT | 15m
2025-12-30 22:42:48.473228+00:00 | AVAXUSDT | 30m
2025-12-30 22:42:48.473450+00:00 | AVAXUSDT | 1h
2025-12-30 22:42:48.473717+00:00 | AVAXUSDT | 4h
2025-12-30 22:42:48.476125+00:00 | DOTUSDT | 5m
2025-12-30 22:42:48.476401+00:00 | DOTUSDT | 15m
2025-12-30 22:42:48.476654+00:00 | DOTUSDT | 30m
2025-12-30 22:42:48.476884+00:00 | DOTUSDT | 1h
2025-12-30 22:42:48.477117+00:00 | DOTUSDT | 4h
2025-12-30 22:42:48.479528+00:00 | LINKUSDT | 5m
2025-12-30 22:42:48.479816+00:00 | LINKUSDT | 15m
2025-12-30 22:42:48.480081+00:00 | LINKUSDT | 30m
2025-12-30 22:42:48.480353+00:00 | LINKUSDT | 1h
2025-12-30 22:42:48.480613+00:00 | LINKUSDT | 4h
2025-12-30 22:42:48.482644+00:00 | UNIUSDT | 5m
2025-12-30 22:42:48.482854+00:00 | UNIUSDT | 15m
2025-12-30 22:42:48.483013+00:00 | UNIUSDT | 30m
2025-12-30 22:42:48.483176+00:00 | UNIUSDT | 1h
2025-12-30 22:42:48.483353+00:00 | UNIUSDT | 4h
2025-12-30 22:42:48.484905+00:00 | AAVEUSDT | 5m
2025-12-30 22:42:48.485100+00:00 | AAVEUSDT | 15m
2025-12-30 22:42:48.485258+00:00 | AAVEUSDT | 30m
2025-12-30 22:42:48.485430+00:00 | AAVEUSDT | 1h
2025-12-30 22:42:48.485587+00:00 | AAVEUSDT | 4h
2025-12-30 22:42:48.487382+00:00 | ARBUSDT | 5m
2025-12-30 22:42:48.487560+00:00 | ARBUSDT | 15m
2025-12-30 22:42:48.487715+00:00 | ARBUSDT | 30m
2025-12-30 22:42:48.487875+00:00 | ARBUSDT | 1h
2025-12-30 22:42:48.488036+00:00 | ARBUSDT | 4h
2025-12-30 22:42:48.490040+00:00 | OPUSDT | 5m
2025-12-30 22:42:48.490329+00:00 | OPUSDT | 15m
2025-12-30 22:42:48.490504+00:00 | OPUSDT | 30m
2025-12-30 22:42:48.490674+00:00 | OPUSDT | 1h
2025-12-30 22:42:48.490818+00:00 | OPUSDT | 4h
2025-12-30 22:42:48.492705+00:00 | SUIUSDT | 5m
2025-12-30 22:42:48.492890+00:00 | SUIUSDT | 15m
2025-12-30 22:42:48.493037+00:00 | SUIUSDT | 30m
2025-12-30 22:42:48.493185+00:00 | SUIUSDT | 1h
2025-12-30 22:42:48.493356+00:00 | SUIUSDT | 4h
2025-12-30 22:42:48.495160+00:00 | APTUSDT | 5m
2025-12-30 22:42:48.495801+00:00 | APTUSDT | 15m
2025-12-30 22:42:48.495964+00:00 | APTUSDT | 30m
2025-12-30 22:42:48.496150+00:00 | APTUSDT | 1h
2025-12-30 22:42:48.496339+00:00 | APTUSDT | 4h
2025-12-30 22:42:48.502038+00:00 | ATOMUSDT | 5m
2025-12-30 22:42:48.502241+00:00 | ATOMUSDT | 15m
2025-12-30 22:42:48.504527+00:00 | ATOMUSDT | 30m
2025-12-30 22:42:48.504715+00:00 | ATOMUSDT | 1h
2025-12-30 22:42:48.504869+00:00 | ATOMUSDT | 4h
2025-12-30 22:42:48.506978+00:00 | NEARUSDT | 5m
2025-12-30 22:42:48.507235+00:00 | NEARUSDT | 15m
2025-12-30 22:42:48.507455+00:00 | NEARUSDT | 30m
2025-12-30 22:42:48.507718+00:00 | NEARUSDT | 1h
2025-12-30 22:42:48.507936+00:00 | NEARUSDT | 4h
2025-12-30 22:42:48.510242+00:00 | ALGOUSDT | 5m
2025-12-30 22:42:48.510455+00:00 | ALGOUSDT | 15m
2025-12-30 22:42:48.510626+00:00 | ALGOUSDT | 30m
2025-12-30 22:42:48.510815+00:00 | ALGOUSDT | 1h
2025-12-30 22:42:48.510969+00:00 | ALGOUSDT | 4h
2025-12-30 22:47:36.116075+00:00 | BTCUSDT | 5m
2025-12-30 22:47:36.116332+00:00 | BTCUSDT | 15m
2025-12-30 22:47:36.116490+00:00 | BTCUSDT | 30m
2025-12-30 22:47:36.116650+00:00 | BTCUSDT | 1h
2025-12-30 22:47:36.116836+00:00 | BTCUSDT | 4h
2025-12-30 22:47:36.119869+00:00 | ETHUSDT | 5m
2025-12-30 22:47:36.120141+00:00 | ETHUSDT | 15m
2025-12-30 22:47:36.120573+00:00 | ETHUSDT | 30m
2025-12-30 22:47:36.120883+00:00 | ETHUSDT | 1h
2025-12-30 22:47:36.121180+00:00 | ETHUSDT | 4h
2025-12-30 22:47:36.123927+00:00 | BNBUSDT | 5m
2025-12-30 22:47:36.124138+00:00 | BNBUSDT | 15m
2025-12-30 22:47:36.124326+00:00 | BNBUSDT | 30m
2025-12-30 22:47:36.124491+00:00 | BNBUSDT | 1h
2025-12-30 22:47:36.124671+00:00 | BNBUSDT | 4h
2025-12-30 22:47:36.127473+00:00 | SOLUSDT | 5m
2025-12-30 22:47:36.127787+00:00 | SOLUSDT | 15m
2025-12-30 22:47:36.128154+00:00 | SOLUSDT | 30m
2025-12-30 22:47:36.128457+00:00 | SOLUSDT | 1h
2025-12-30 22:47:36.128647+00:00 | SOLUSDT | 4h
2025-12-30 22:47:36.132160+00:00 | XRPUSDT | 5m
2025-12-30 22:47:36.132710+00:00 | XRPUSDT | 15m
2025-12-30 22:47:36.132910+00:00 | XRPUSDT | 30m
2025-12-30 22:47:36.133120+00:00 | XRPUSDT | 1h
2025-12-30 22:47:36.133612+00:00 | XRPUSDT | 4h
2025-12-30 22:47:36.136173+00:00 | ADAUSDT | 5m
2025-12-30 22:47:36.136856+00:00 | ADAUSDT | 15m
2025-12-30 22:47:36.137177+00:00 | ADAUSDT | 30m
2025-12-30 22:47:36.137478+00:00 | ADAUSDT | 1h
2025-12-30 22:47:36.137806+00:00 | ADAUSDT | 4h
2025-12-30 22:47:36.139813+00:00 | DOGEUSDT | 5m
2025-12-30 22:47:36.140002+00:00 | DOGEUSDT | 15m
2025-12-30 22:47:36.140178+00:00 | DOGEUSDT | 30m
2025-12-30 22:47:36.140888+00:00 | DOGEUSDT | 1h
2025-12-30 22:47:36.141233+00:00 | DOGEUSDT | 4h
2025-12-30 22:47:36.143485+00:00 | AVAXUSDT | 5m
2025-12-30 22:47:36.143690+00:00 | AVAXUSDT | 15m
2025-12-30 22:47:36.143880+00:00 | AVAXUSDT | 30m
2025-12-30 22:47:36.144074+00:00 | AVAXUSDT | 1h
2025-12-30 22:47:36.144249+00:00 | AVAXUSDT | 4h
2025-12-30 22:47:36.147255+00:00 | DOTUSDT | 5m
2025-12-30 22:47:36.147591+00:00 | DOTUSDT | 15m
2025-12-30 22:47:36.147818+00:00 | DOTUSDT | 30m
2025-12-30 22:47:36.148002+00:00 | DOTUSDT | 1h
2025-12-30 22:47:36.148197+00:00 | DOTUSDT | 4h
2025-12-30 22:47:36.150957+00:00 | LINKUSDT | 5m
2025-12-30 22:47:36.151279+00:00 | LINKUSDT | 15m
2025-12-30 22:47:36.152175+00:00 | LINKUSDT | 30m
2025-12-30 22:47:36.152487+00:00 | LINKUSDT | 1h
2025-12-30 22:47:36.152799+00:00 | LINKUSDT | 4h
2025-12-30 22:47:36.155315+00:00 | UNIUSDT | 5m
2025-12-30 22:47:36.155551+00:00 | UNIUSDT | 15m
2025-12-30 22:47:36.155745+00:00 | UNIUSDT | 30m
2025-12-30 22:47:36.155929+00:00 | UNIUSDT | 1h
2025-12-30 22:47:36.156105+00:00 | UNIUSDT | 4h
2025-12-30 22:47:36.159004+00:00 | AAVEUSDT | 5m
2025-12-30 22:47:36.159399+00:00 | AAVEUSDT | 15m
2025-12-30 22:47:36.159597+00:00 | AAVEUSDT | 30m
2025-12-30 22:47:36.159811+00:00 | AAVEUSDT | 1h
2025-12-30 22:47:36.159998+00:00 | AAVEUSDT | 4h
2025-12-30 22:47:36.163739+00:00 | ARBUSDT | 5m
2025-12-30 22:47:36.163989+00:00 | ARBUSDT | 15m
2025-12-30 22:47:36.164200+00:00 | ARBUSDT | 30m
2025-12-30 22:47:36.164396+00:00 | ARBUSDT | 1h
2025-12-30 22:47:36.164572+00:00 | ARBUSDT | 4h
2025-12-30 22:47:36.167944+00:00 | OPUSDT | 5m
2025-12-30 22:47:36.168160+00:00 | OPUSDT | 15m
2025-12-30 22:47:36.168348+00:00 | OPUSDT | 30m
2025-12-30 22:47:36.168527+00:00 | OPUSDT | 1h
2025-12-30 22:47:36.168703+00:00 | OPUSDT | 4h
2025-12-30 22:47:36.171517+00:00 | SUIUSDT | 5m
2025-12-30 22:47:36.171739+00:00 | SUIUSDT | 15m
2025-12-30 22:47:36.171968+00:00 | SUIUSDT | 30m
2025-12-30 22:47:36.172142+00:00 | SUIUSDT | 1h
2025-12-30 22:47:36.172667+00:00 | SUIUSDT | 4h
2025-12-30 22:47:36.175111+00:00 | APTUSDT | 5m
2025-12-30 22:47:36.175566+00:00 | APTUSDT | 15m
2025-12-30 22:47:36.175911+00:00 | APTUSDT | 30m
2025-12-30 22:47:36.176193+00:00 | APTUSDT | 1h
2025-12-30 22:47:36.176483+00:00 | APTUSDT | 4h
2025-12-30 22:47:36.179088+00:00 | ATOMUSDT | 5m
2025-12-30 22:47:36.179374+00:00 | ATOMUSDT | 15m
2025-12-30 22:47:36.179538+00:00 | ATOMUSDT | 30m
2025-12-30 22:47:36.179693+00:00 | ATOMUSDT | 1h
2025-12-30 22:47:36.179858+00:00 | ATOMUSDT | 4h
2025-12-30 22:47:36.183412+00:00 | NEARUSDT | 5m
2025-12-30 22:47:36.183610+00:00 | NEARUSDT | 15m
2025-12-30 22:47:36.183781+00:00 | NEARUSDT | 30m
2025-12-30 22:47:36.183939+00:00 | NEARUSDT | 1h
2025-12-30 22:47:36.184107+00:00 | NEARUSDT | 4h
2025-12-30 22:47:36.186506+00:00 | ALGOUSDT | 5m
2025-12-30 22:47:36.186730+00:00 | ALGOUSDT | 15m
2025-12-30 22:47:36.186910+00:00 | ALGOUSDT | 30m
2025-12-30 22:47:36.187134+00:00 | ALGOUSDT | 1h
2025-12-30 22:47:36.187867+00:00 | ALGOUSDT | 4h
2025-12-30 22:47:54.399533+00:00 | BTCUSDT | 5m
2025-12-30 22:47:54.399806+00:00 | BTCUSDT | 15m
2025-12-30 22:47:54.400034+00:00 | BTCUSDT | 30m
2025-12-30 22:47:54.400259+00:00 | BTCUSDT | 1h
